"codigo","indice","fecha","tmax","tmin","ts07","ts14","ts21","ts","th07","th14","th21","th","pvp07","pvp14","pvp21","pvp","hr07","hr14","hr21","hr","p07","p14","p21","pd","fray","ftea","ftee","fgra","fchu","prn07","prn14","prn21","prn","rd07","rd14","rd21","rd","sa07","sa14","sa21","sa","nub07","nub14","nub21","nub","vis07","vis14","vis21","es07","es14","es21","er07","er21","pa07","pa14","pa21","pa","evap","ls07","ls08","ls09","ls10","ls11","ls12","ls13","ls14","ls15","ls16","ls17","ls18","lsm","lst","ls","codcaptura","tosc","erd"
L-04_25052020,L-04,2020-05-25,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420205,,
L-04_26052020,L-04,2020-05-26,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420205,,
L-04_27052020,L-04,2020-05-27,,,,,,,,,,,,,,,,,,,16.8,,,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420205,,
L-04_28052020,L-04,2020-05-28,,,,,,,,,,,,,,,,,,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420205,,
L-04_29052020,L-04,2020-05-29,,,,,,,,,,,,,,,,,,,5.9,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420205,,
L-04_30052020,L-04,2020-05-30,,,,,,,,,,,,,,,,,,,54.2,,,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420205,,
L-04_31052020,L-04,2020-05-31,,,,,,,,,,,,,,,,,,,122.7,,,122.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420205,,
L-04_01062020,L-04,2020-06-01,,,,,,,,,,,,,,,,,,,59.5,,,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_02062020,L-04,2020-06-02,,,,,,,,,,,,,,,,,,,38.8,,,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_03062020,L-04,2020-06-03,,,,,,,,,,,,,,,,,,,16.5,,,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_04062020,L-04,2020-06-04,,,,,,,,,,,,,,,,,,,17.7,,,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_05062020,L-04,2020-06-05,,,,,,,,,,,,,,,,,,,92.4,,,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_06062020,L-04,2020-06-06,,,,,,,,,,,,,,,,,,,4.1,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_07062020,L-04,2020-06-07,,,,,,,,,,,,,,,,,,,0.2,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_08062020,L-04,2020-06-08,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_09062020,L-04,2020-06-09,,,,,,,,,,,,,,,,,,,1.3,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_10062020,L-04,2020-06-10,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_11062020,L-04,2020-06-11,,,,,,,,,,,,,,,,,,,27,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_12062020,L-04,2020-06-12,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_13062020,L-04,2020-06-13,,,,,,,,,,,,,,,,,,,1.8,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_14062020,L-04,2020-06-14,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_15062020,L-04,2020-06-15,,,,,,,,,,,,,,,,,,,9.7,,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_16062020,L-04,2020-06-16,,,,,,,,,,,,,,,,,,,9.7,,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_17062020,L-04,2020-06-17,,,,,,,,,,,,,,,,,,,12.8,,,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_18062020,L-04,2020-06-18,,,,,,,,,,,,,,,,,,,15.2,,,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_19062020,L-04,2020-06-19,,,,,,,,,,,,,,,,,,,0.2,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_20062020,L-04,2020-06-20,,,,,,,,,,,,,,,,,,,0.3,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_21062020,L-04,2020-06-21,,,,,,,,,,,,,,,,,,,14.1,,,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_22062020,L-04,2020-06-22,,,,,,,,,,,,,,,,,,,2.2,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_23062020,L-04,2020-06-23,,,,,,,,,,,,,,,,,,,0.9,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_24062020,L-04,2020-06-24,,,,,,,,,,,,,,,,,,,56.5,,,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_25062020,L-04,2020-06-25,,,,,,,,,,,,,,,,,,,2.5,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_26062020,L-04,2020-06-26,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_27062020,L-04,2020-06-27,,,,,,,,,,,,,,,,,,,0.8,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_28062020,L-04,2020-06-28,,,,,,,,,,,,,,,,,,,9.1,,,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_29062020,L-04,2020-06-29,,,,,,,,,,,,,,,,,,,1.9,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_30062020,L-04,2020-06-30,,,,,,,,,,,,,,,,,,,13.9,,,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420206,,
L-04_01122019,L-04,2019-12-01,32.6,17,20.9,28.7,24.2,24.5,18.8,24,20.7,21.05,15.219713,20.025351,16.555828,17.266964,82,68,73,74,0,0,0,0,,,,,,,,,,E ,SW,E ,E ,1,1,1,1.0,2,2,6,3.3,35.0,29.0,8.0,1,0,1,"2","2",,,,,,,,,,,,,,,,,,,,,L-04201912,15.6,1
L-04_13122019,L-04,2019-12-13,33,17.5,22.4,27,22.8,23.75,17.5,23.1,20.2,20.25,12.54355,19.243944,16.449498,16.078997,62,72,79,71,0,0,0,0,,,,,,,,,,NW,W ,W ,W ,2,1,2,1.6,1,4,2,2.3,45.0,40.0,14.0,0,0,0,"1","1",,,,,,,,,,,,,,,,,,,,,L-04201912,15.5,1
L-04_14122019,L-04,2019-12-14,33.2,17.6,21.8,28.3,22.2,23.625,19.6,23.6,21.1,21.35,16.001476,19.493369,18.211815,17.90222,82,68,91,80,0,0,0,0,,,,,,,,,,W ,SE,E ,W ,1,2,1,1.3,2,4,4,3.3,28.0,27.0,8.0,1,0,1,"2","2",,,,,,,,,,,,,,,,,,,,,L-04201912,15.6,1
L-04_15122019,L-04,2019-12-15,33,18.5,23.4,30.1,23.5,25.125,19,24.2,21.6,21.6,14.27426,19.695558,18.395745,17.455187,66,62,85,71,0,0,0,0,,,,,,,,,,E ,SE,E ,E ,1,1,1,1.0,1,2,8,3.6,32.0,27.0,3.0,1,0,1,"2","2",,,,,,,,,,,,,,,,,,,,,L-04201912,14.5,1
L-04_16122019,L-04,2019-12-16,33,21,23.5,27.7,23.6,24.6,19.9,22.5,20.8,21,15.62285,17.836945,17.018906,16.826233,72,64,78,71,0,0,0,0,,,,,,,,,,E ,W ,W ,W ,1,1,2,1.3,7,5,4,5.3,28.0,27.0,4.0,1,0,0,"2","0",,,,,,,,,,,,,,,,,,,,,L-04201912,12,1
L-04_17122019,L-04,2019-12-17,33.5,21.4,23.2,25.1,22.9,23.525,20.4,22.8,21.1,21.35,16.570229,19.662438,17.861815,18.031494,78,82,85,82,0,0,2.4,0,,,,,,,,,,W ,W ,W ,W ,1,1,2,1.3,6,6,10,7.3,27.0,27.0,3.0,1,0,1,"2",.,,,,,,,,,,,,,,,,,,,,,L-04201912,12.1,1
L-04_02122019,L-04,2019-12-02,31.5,17.5,23.4,29.7,23.8,25.175,18.1,21.8,20.1,20.025,12.921208,15.633729,15.790025,14.781654,60,50,71,60,0,0,0,0,,,,,,,,,,NW,SE,NW,NW,4,2,2,2.6,2,2,1,1.6,40.0,40.0,8.0,0,0,0,.,.,,,,,,,,,,,,,,,,,,,,,L-04201912,14,0
L-04_04122019,L-04,2019-12-04,34,16,22.7,29.1,22,23.95,18.8,24.6,21.6,21.65,14.319713,20.944526,19.145745,18.136661,69,69,97,78,0,0,0,0,,,,,,,,,,NE,SE,W ,NE,1,1,1,1.0,4,5,0,3.0,42.0,28.0,11.0,1,0,1,"2","2",,,,,,,,,,,,,,,,,,,,,L-04201912,18,1
L-04_05122019,L-04,2019-12-05,33,17.4,22.7,29.4,22.8,24.425,17.9,21.1,19.6,19.55,12.976526,14.611815,15.501476,14.363272,63,48,74,62,0,0,0,0,,,,,,,,,,SW,W ,E ,SW,2,1,1,1.3,0,2,1,1.0,45.0,42.0,12.0,0,0,0,"0","0",,,,,,,,,,,,,,,,,,,,,L-04201912,15.6,1
L-04_06122019,L-04,2019-12-06,33.5,17,23.4,29.1,23.2,24.725,18.2,25,21.3,21.45,13.069357,21.70507,18.043511,17.605979,61,72,85,73,0,0,0,0,,,,,,,,,,E ,SE,E ,E ,2,2,2,2.0,0,3,0,1.0,45.0,38.0,15.0,0,0,0,"0",.,,,,,,,,,,,,,,,,,,,,,L-04201912,16.5,1
L-04_07122019,L-04,2019-12-07,33,17.6,23.7,29.8,23.7,25.225,17.6,21.2,19.1,19.25,12.038502,14.577352,14.277375,13.631076,55,46,65,55,0,0,0,0,,,,,,,,,,NW,NW,NE,NW,4,3,2,3.0,1,2,0,1.0,45.0,40.0,15.0,0,0,0,.,.,,,,,,,,,,,,,,,,,,,,,L-04201912,15.4,0
L-04_08122019,L-04,2019-12-08,32.6,18.2,22.8,30,23,24.7,17.8,22,19,19.45,12.779987,15.824268,14.47426,14.359505,61,50,69,60,0,0,0,0,,,,,,,,,,NE,W ,S ,NE,1,2,2,1.6,2,1,0,1.0,45.0,40.0,18.0,0,0,0,.,.,,,,,,,,,,,,,,,,,,,,,L-04201912,14.4,0
L-04_09122019,L-04,2019-12-09,33.2,16.5,22.1,29.9,22.8,24.4,18.6,23.1,21,20.925,14.317394,17.793944,17.746897,16.619411,72,56,85,71,0,0,0,0,,,,,,,,,,NW,E ,E ,E ,1,1,1,1.0,6,5,8,6.3,45.0,38.0,15.0,0,0,1,.,"2",,,,,,,,,,,,,,,,,,,,,L-04201912,16.7,1
L-04_10122019,L-04,2019-12-10,34,17.2,23.6,28.9,23.9,25.075,19.2,23.4,20.7,21,14.481055,18.831544,16.705828,16.672809,66,63,75,68,0,0,0,0,,,,,,,,,,E ,W ,NW,E ,1,1,1,1.0,4,3,3,3.3,45.0,32.0,14.0,1,0,1,"2","2",,,,,,,,,,,,,,,,,,,,,L-04201912,16.8,1
L-04_03122019,L-04,2019-12-03,31.6,16.5,22.6,29.2,22,23.95,17.5,21.7,20.2,19.9,12.44355,15.714419,16.849498,15.002489,61,52,85,66,0,0,0,0,,,,,,,,,,E ,E ,NW,E ,1,1,2,1.3,9,9,10,9.3,45.0,42.0,0.0,0,1,1,"2",.,,,,,,,,,,,,,,,,,,,,,L-04201912,15.1,1
L-04_29122019,L-04,2019-12-29,33.5,17,23.6,29,23.1,24.7,19.7,22.8,19.5,20.375,15.258019,17.712438,15.19551,16.055322,70,59,72,67,0,0,0,0,,,,,,,,,,E ,W ,NW,E ,1,1,2,1.3,0,2,0,0.6,28.0,25.0,5.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-04201912,16.5,1
L-04_30122019,L-04,2019-12-30,34.5,18.5,24.3,26.4,23.2,24.275,20.6,23.9,20.6,21.425,16.343357,20.991307,16.893357,18.076007,72,81,79,77,0,0,0,0,,,,,,,,,,E ,SE,W ,E ,2,1,1,1.3,6,5,8,6.3,35.0,27.0,4.0,0,0,0,"0","0",,,,,,,,,,,,,,,,,,,,,L-04201912,16,1
L-04_31122019,L-04,2019-12-31,34.2,19.4,24.2,30.9,22.9,25.225,18.7,24.6,21.6,21.625,13.418276,20.044526,18.695745,17.386182,59,60,89,69,0,0,0,0,,,,,,,,,,W ,SE,E ,W ,2,1,2,1.6,5,6,4,5.0,38.0,27.0,6.0,0,0,1,.,"2",,,,,,,,,,,,,,,,,,,,,L-04201912,14.8,1
L-04_11122019,L-04,2019-12-11,34,18.5,23,28.9,25.8,25.875,20,23.8,20.5,21.2,16.031143,19.557963,15.431492,17.006866,76,65,62,68,0,0,0,0,,,,,,,,,,E ,SE,NW,E ,1,1,2,1.3,1,5,1,2.3,35.0,28.0,18.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-04201912,15.5,1
L-04_12122019,L-04,2019-12-12,34,18.6,22.4,29.8,23.8,24.95,20.3,23.5,19.3,20.6,16.809565,18.562112,14.535303,16.63566,83,59,66,69,0,0,0,0,,,,,,,,,,NW,NW,SE,NW,1,1,2,1.3,4,5,6,5.0,42.0,28.0,15.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-04201912,15.4,1
L-04_18122019,L-04,2019-12-18,32,20.5,22.9,28,23.8,24.625,20.3,22.2,18.9,20.075,16.559565,17.167385,13.921707,15.882885,79,61,63,68,0,0,0.2,2.4,,,,,,,,,,W ,W ,NW,W ,1,1,4,2.0,8,7,4,6.3,40.0,28.0,4.0,1,0,0,.,.,,,,,,,,,,,,,,,,,,,,,L-04201912,11.5,0
L-04_19122019,L-04,2019-12-19,29.8,20,21.2,27.5,21,22.675,15.8,19.4,16.3,16.95,10.757604,12.84012,11.544326,11.714016,57,47,62,55,0,0,0,0.2,,,,,,,,,,NW,NW,W ,NW,6,3,2,3.6,0,0,0,0.0,45.0,45.0,4.0,0,0,0,.,.,,,,,,,,,,,,,,,,,,,,,L-04201912,9.8,0
L-04_20122019,L-04,2019-12-20,30.5,15,22.2,28.5,23.7,24.525,16.3,20.3,17.9,18.1,10.944326,13.759565,12.476526,12.393472,55,47,57,53,0,0,0,0,,,,,,,,,,NW,NE,NW,NW,2,1,3,2.0,0,0,0,0.0,45.0,45.0,6.0,0,0,0,.,.,,,,,,,,,,,,,,,,,,,,,L-04201912,15.5,0
L-04_28122019,L-04,2019-12-28,34.2,15.5,23.1,29.2,23.8,24.975,18.7,23.2,18.7,19.825,13.968276,18.322463,13.618276,15.303005,66,60,62,63,0,0,0,0,,,,,,,,,,N ,SE,E ,N ,1,1,1,1.0,1,1,2,1.3,35.0,27.0,5.0,1,0,0,"2","0",,,,,,,,,,,,,,,,,,,,,L-04201912,18.7,1
L-04_03052020,L-04,2020-05-03,37.9,22.5,22.8,36.4,26.2,27.9,21.4,24.6,23.2,23.1,18.410294,17.294526,19.822463,18.509094,88,38,78,68,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420205,15.4,
L-04_05052020,L-04,2020-05-05,31,22,23,30.6,24.6,25.7,22.6,25.6,22.4,23.25,20.361446,22.118038,19.213103,20.564195,97,67,83,82,13.7,0,34.4,13.7,19:20:00,,,,20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420205,9,
L-04_06052020,L-04,2020-05-06,34.5,21.5,21.6,32.8,28.8,28,21.6,25.6,25.8,24.7,19.345745,21.018038,23.411705,21.258496,100,56,79,78,0,0,0,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-0420205,13,
L-04_02092020,L-04,2020-09-02,31,21.2,22.2,29,26.6,26.1,22,24.6,24.2,23.75,19.724268,20.994526,21.445558,20.72145,98,70,82,83,67.7,0,0,67.7,,,,,,,,,,C ,C ,W ,C ,0,0,1,0.3,5,8,4,5.6,0.3,20.0,1.0,1,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420209,9.8,1
L-04_04092020,L-04,2020-09-04,33.4,19.5,20.6,32,26.8,26.55,20.6,25.8,24.4,23.8,18.193357,21.811705,21.718608,20.574556,100,61,82,81,0,0,0.8,3.8,,,,,,,,,,W ,N ,C ,W ,1,1,0,0.6,7,3,8,6.0,0.4,30.0,0.1,1,0,1,"1","1",,,,,,,,,,,,,,,,,,,,,L-0420209,13.9,1
L-04_05092020,L-04,2020-09-05,32,20,20.8,28.6,27.2,25.95,20.8,25,24.8,23.85,18.418906,21.95507,22.273338,20.882438,100,75,82,86,4.4,0.1,0.6,5.2,,,,,,,,,,N ,SW,C ,N ,1,2,0,1.0,6,4,6,5.3,0.3,30.0,0.8,1,0,1,"1","0",,,,,,,,,,,,,,,,,,,,,L-0420209,12,1
L-04_06092020,L-04,2020-09-06,32,20.5,21.2,29.6,26.6,26,21.2,25.2,23.6,23.4,18.877352,21.839746,20.343369,20.353489,100,70,78,83,23.9,0,0,24.6,,,,,,,,,,W ,SW,C ,W ,1,5,0,2.0,7,6,5,6.0,0.3,30.0,1.0,1,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420209,11.5,1
L-04_08092020,L-04,2020-09-08,29.5,21,21.8,27,26.2,25.3,21.8,25,24.2,23.8,19.583729,22.75507,21.645558,21.328119,100,85,85,90,0,5.2,1.5,11.2,,,,,,,,,,W ,NW,C ,W ,1,1,0,0.6,8,6,7,7.0,0.2,10.0,0.4,1,1,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420209,8.5,1
L-04_01092020,L-04,2020-09-01,32.2,20,21,30,26.8,26.15,21,25,24.4,23.7,18.646897,21.25507,21.718608,20.540191,100,67,82,83,28,0,0,28,21:15:00,,,,23:45:00,,,,,C ,SW,SW,SW,0,1,2,1.0,4,5,6,5.0,0.5,30.0,1.0,1,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420209,12.2,1
L-04_03092020,L-04,2020-09-03,28,21.4,22.4,24.2,25.2,24.25,22.2,23.6,23.2,23.05,19.967385,21.543369,20.322463,20.611072,98,95,85,93,0,0.3,3.5,0,,,,,,,,,,C ,N ,C ,C ,0,1,0,0.3,7,9,9,8.3,2.0,10.0,0.1,0,0,1,"0","1",,,,,,,,,,,,,,,,,,,,,L-0420209,6.6,1
L-04_07092020,L-04,2020-09-07,31.4,21.2,22,30.2,26.8,26.45,21.8,26.2,24.4,24.2,19.483729,23.508214,21.718608,21.570183,98,73,82,84,0,0,11.2,0,,,,,,,,,,C ,SW,C ,C ,0,4,0,1.3,5,6,7,6.0,1.0,30.0,0.1,0,0,1,"1","1",,,,,,,,,,,,,,,,,,,,,L-0420209,10.2,1
L-04_09092020,L-04,2020-09-09,31.5,21.5,22.4,27.6,26.8,25.9,22.2,26.2,24.4,24.3,19.967385,24.808214,21.718608,22.164735,98,90,82,90,0.2,0.3,1.2,6.9,,,,,,,,,,NW,S ,C ,NW,1,1,0,0.6,7,8,6,7.0,0.3,20.0,1.0,1,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420209,10,1
L-04_10092020,L-04,2020-09-10,32.2,21,22,28.8,26.8,26.1,22,26.4,24.4,24.3,19.824268,24.611109,21.718608,22.051328,100,83,82,88,0,0.2,0,1.5,,,,,,,,,,C ,SW,C ,C ,0,3,0,1.0,7,7,5,6.3,1.0,25.0,1.0,0,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420209,11.2,1
L-04_11092020,L-04,2020-09-11,32.2,21.8,22.8,30.2,27.8,27.15,22.6,27,24.6,24.7,20.461446,25.138681,21.594526,22.398217,98,78,77,84,0.8,0,0.2,1,20:00:00,,,,,,,,,NW,C ,W ,NW,1,0,2,1.0,8,5,7,6.6,1.0,30.0,0.1,1,0,1,"1","1",,,,,,,,,,,,,,,,,,,,,L-0420209,10.4,1
L-04_12092020,L-04,2020-09-12,31.5,21,22,30.4,26.8,26.5,22,26.8,24.2,24.3,19.824268,24.626316,21.345558,21.932047,100,76,81,86,7.7,0,0,7.9,,,,,,,,,,C ,SW,C ,C ,0,2,0,0.6,8,6,7,7.0,1.0,30.0,1.0,1,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420209,10.5,1
L-04_13092020,L-04,2020-09-13,32.5,21.8,22.4,32,27.6,27.4,22.2,26.6,27.6,26,19.967385,23.417134,27.695157,23.693225,98,66,100,88,0,0,0,0,,,,,,,,,,SW,SW,C ,SW,1,2,0,1.0,8,5,4,5.6,2.0,30.0,1.0,0,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420209,10.7,1
L-04_14092020,L-04,2020-09-14,29.5,21.4,22.4,27.2,25.8,25.3,22.2,25.4,23.8,23.8,19.967385,23.427394,21.107963,21.500914,98,87,85,90,0,0.3,2.9,0,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,6,8,8,7.3,1.0,20.0,0.1,0,0,1,"0","1",,,,,,,,,,,,,,,,,,,,,L-0420209,8.1,1
L-04_15092020,L-04,2020-09-15,32,20.5,21.6,31,27.2,26.75,21.6,27.2,24.8,24.6,19.345745,25.154258,22.273338,22.25778,100,75,82,86,0.2,0,2.6,3.4,,,,,,,,,,NW,N ,W ,NW,1,1,1,1.0,7,5,6,6.0,0.2,30.0,1.0,1,0,1,"1","0",,,,,,,,,,,,,,,,,,,,,L-0420209,11.5,1
L-04_16092020,L-04,2020-09-16,31.5,22,22.8,29,26.8,26.35,22.6,27,23.8,24.3,20.461446,25.738681,20.607963,22.269363,98,86,78,87,0,0,1,2.6,,,,,,,,,,C ,SE,C ,C ,0,1,0,0.3,6,4,5,5.0,0.4,30.0,0.2,1,0,1,"1","1",,,,,,,,,,,,,,,,,,,,,L-0420209,9.5,1
L-04_17092020,L-04,2020-09-17,32.4,20.8,21.6,31,27.2,26.75,21.6,27.2,24.8,24.6,19.345745,25.154258,22.273338,22.25778,100,75,82,86,0.3,2.5,0.8,1.3,,,,,,,,,,C ,W ,W ,W ,0,1,1,0.6,10,3,5,6.0,0.2,30.0,0.1,1,0,1,"1","1",,,,,,,,,,,,,,,,,,,,,L-0420209,11.6,1
L-04_18092020,L-04,2020-09-18,31,21.5,22.2,29,26.8,26.2,22,26.2,24.2,24.15,19.724268,24.108214,21.345558,21.726013,98,80,81,86,0,0,0.1,3.3,,,,,,,,,,C ,SE,C ,C ,0,1,0,0.3,6,7,6,6.3,0.4,30.0,1.0,1,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420209,9.5,1
L-04_19092020,L-04,2020-09-19,33,21.5,22,31.6,26.8,26.8,21.8,27.8,24,24.4,19.483729,26.120534,20.975351,22.193204,98,75,79,84,0,0,0,0.1,,,,,,,,,,W ,SW,C ,W ,1,3,0,1.3,7,4,5,5.3,1.0,30.0,1.0,0,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420209,11.5,1
L-04_20092020,L-04,2020-09-20,33.5,22.5,23.4,30.8,26.2,26.65,22.8,26.8,23.8,24.3,20.512438,24.426316,20.907963,21.948905,95,73,82,83,0,0,11.4,0,,,,,,,,,,C ,N ,W ,N ,0,1,1,0.6,7,5,6,6.0,1.0,30.0,0.1,0,0,1,"1","1",,,,,,,,,,,,,,,,,,,,,L-0420209,11,1
L-04_21092020,L-04,2020-09-21,33.8,20.6,22,31.6,26.8,26.8,22,24.2,24.4,23.75,19.824268,18.945558,21.718608,20.162811,100,54,82,79,0.2,0,0.6,11.6,,,,,,,,,,C ,NE,NW,NE,0,1,1,0.6,3,2,6,3.6,1.0,30.0,0.3,1,0,1,"1","0",,,,,,,,,,,,,,,,,,,,,L-0420209,13.2,1
L-04_22092020,L-04,2020-09-22,33.4,20,20.8,30.8,27.2,26.5,20.8,26.2,24.6,24.05,18.418906,23.208214,21.894526,21.173882,100,70,81,84,0,0,0,0.6,,,,,,,,,,NW,N ,NW,NW,1,1,1,1.0,3,3,6,4.0,1.0,30.0,1.0,1,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420209,13.4,1
L-04_23092020,L-04,2020-09-23,33.6,20.6,22,32.2,24.8,25.95,21.8,24.4,22.6,22.85,19.483729,19.018608,19.461446,19.321261,98,53,83,78,2.5,0,12.2,2.5,18:45:00,,,,,,,,,SW,NW,SW,SW,1,1,1,1.0,5,2,10,5.6,2.0,30.0,0.1,1,0,1,"1","1",,,,,,,,,,,,,,,,,,,,,L-0420209,13,1
