"codigo","indice","fecha","tmax","tmin","ts07","ts14","ts21","ts","th07","th14","th21","th","pvp07","pvp14","pvp21","pvp","hr07","hr14","hr21","hr","p07","p14","p21","pd","fray","ftea","ftee","fgra","fchu","prn07","prn14","prn21","prn","rd07","rd14","rd21","rd","sa07","sa14","sa21","sa","nub07","nub14","nub21","nub","vis07","vis14","vis21","es07","es14","es21","er07","er21","pa07","pa14","pa21","pa","evap","ls07","ls08","ls09","ls10","ls11","ls12","ls13","ls14","ls15","ls16","ls17","ls18","lsm","lst","ls","codcaptura","tosc","erd"
L-04_24092020,L-04,2020-09-24,31.2,20.8,22,30.2,25.8,25.95,21.8,24.8,23.4,23.35,19.483729,20.773338,20.381544,20.21287,98,65,82,82,3.9,0,0.8,16.1,,,,,,,,,,E ,S ,NE,E ,1,2,1,1.3,8,6,7,7.0,0.2,30.1,1.0,1,0,1,"1","1",,,,,,,,,,,,,,,,,,,,,L-0420209,10.4,1
L-04_25092020,L-04,2020-09-25,30.4,21,22,29.6,25.8,25.8,21.8,25.4,23.6,23.6,19.483729,22.227394,20.743369,20.818164,98,71,83,84,11.5,0,6.3,12.3,,,,,,,,,,C ,N ,NW,N ,0,1,1,0.6,6,6,7,6.3,0.3,30.0,0.1,1,0,1,"1","1",,,,,,,,,,,,,,,,,,,,,L-0420209,9.4,1
L-04_26092020,L-04,2020-09-26,29.5,21.5,22.4,23.8,25.2,24.15,22.2,23.2,22.8,22.75,19.967385,21.022463,19.612438,20.200762,98,95,82,92,0.3,23.8,8.9,6.6,,,,,12:50:00,,,,,C ,W ,C ,C ,0,3,0,1.0,7,10,4,7.0,1.0,0.4,0.2,1,1,1,"1","0",,,,,,,,,,,,,,,,,,,,,L-0420209,8,1
L-04_27092020,L-04,2020-09-27,31.5,20.4,21.6,30.4,24.8,25.4,21.4,25.2,22.4,22.85,19.010294,21.439746,19.113103,19.854381,98,66,81,82,0.8,0,0.3,33.5,,,,,,,,,,C ,C ,W ,C ,0,0,1,0.3,7,6,5,6.0,0.4,30.0,0.5,1,0,0,"1","0",,,,,,,,,,,,,,,,,,,,,L-0420209,11.1,1
L-04_28092020,L-04,2020-09-28,33,19.5,20.8,31.6,26.2,26.2,20.6,26.2,23.8,23.6,18.093357,22.808214,20.907963,20.603178,98,65,82,82,0,0,0.4,0.3,,,,,,,,,,NW,W ,W ,W ,1,2,1,1.3,4,7,5,5.3,1.0,30.0,0.4,1,0,1,"1","0",,,,,,,,,,,,,,,,,,,,,L-0420209,13.5,1
L-04_29092020,L-04,2020-09-29,33,19.6,20.8,31.8,25.8,26.05,20.8,24.8,23.6,23.2,18.418906,19.973338,20.743369,19.711871,100,57,83,80,5.5,0,1.4,5.9,19:00:00,,,,,,,,,C ,NW,E ,NW,0,1,1,0.6,6,3,9,6.0,1.0,30.0,0.4,1,0,1,"1","1",,,,,,,,,,,,,,,,,,,,,L-0420209,13.4,1
L-04_30092020,L-04,2020-09-30,32.8,20,21.2,32,24.8,25.7,21.2,25.8,22.8,23.15,18.877352,21.811705,19.812438,20.167165,100,61,84,82,12,0,23.5,13.4,,,,,,,,,,N ,NW,C ,N ,1,1,0,0.6,7,4,7,6.0,1.0,30.0,0.1,1,0,1,"1","1",,,,,,,,,,,,,,,,,,,,,L-0420209,12.8,1
L-04_15052021,L-04,2021-05-15,35,19,22.6,33.2,27.8,27.85,22,25,25.2,24.35,19.524268,19.65507,22.739746,20.639694,95,52,81,76,0,0,6,0.3,,,,,,,,,,C ,SE,W ,SE,0,1,1,0.6,2,4,9,5.0,1.0,30.0,0.1,0,0,1,"1","2",,,,,,,,,,,,,,,,,,,,,L-0420215,16,1
L-04_16052021,L-04,2021-05-16,34,18.5,21.6,32.6,28.2,27.65,21.2,24.8,25.2,24.1,18.677352,19.573338,22.539746,20.263478,97,53,79,76,4.1,0,0,10.1,,,,,,,,,,C ,N ,SW,N ,0,1,1,0.6,7,5,3,5.0,0.6,30.0,1.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420215,15.5,1
L-04_17052021,L-04,2021-05-17,32.5,21,23.6,31.2,27.8,27.6,22.6,25.6,25,24.55,20.061446,21.818038,22.35507,21.411518,92,64,80,79,0,0,0,0,,,,,,,,,,SW,SW,SW,SW,1,4,1,2.0,8,5,5,6.0,2.0,30.0,1.0,0,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420215,11.5,1
L-04_18052021,L-04,2021-05-18,33,19.5,22.8,32.4,26.8,27.2,22.4,25.6,24,24,20.113103,21.218038,20.975351,20.76883,97,58,79,78,0,0,0.2,0,,,,,,,,,,C ,S ,W ,S ,0,2,1,1.0,5,8,3,5.3,1.0,20.0,1.0,0,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420215,13.5,1
L-04_19052021,L-04,2021-05-19,33.5,19,22,32.8,26.8,27.1,21.6,25.6,23.8,23.7,19.145745,21.018038,20.607963,20.257248,97,56,78,77,0,0,0,0.2,,,,,,,,,,C ,SW,W ,SW,0,1,1,0.6,2,5,4,3.6,0.4,30.0,1.0,0,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420215,14.5,1
L-04_20052021,L-04,2021-05-20,33.5,18.5,21.8,32.6,27.8,27.5,21.4,25.6,24.6,24.05,18.910294,21.118038,21.594526,20.540952,97,57,77,77,0,0,0,0,,,,,,,,,,NW,SW,W ,NW,1,1,2,1.3,6,6,3,5.0,1.0,30.0,1.0,0,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420215,15,1
L-04_21052021,L-04,2021-05-21,35,19.6,23.2,34,25.8,27.2,22.6,25.6,23.6,23.85,20.261446,20.418038,20.743369,20.474284,95,51,83,76,0,0,0.6,0,,,,,,,,,,W ,NE,,,1,1,,,6,4,7,5.6,1.0,30.0,0.1,0,0,1,"1","2",,,,,,,,,,,,,,,,,,,,,L-0420215,15.4,1
L-04_01052021,L-04,2021-05-01,32.8,17.8,20.8,31.6,27.8,27,20.8,23,24.4,23.15,18.418906,16.766102,21.218608,18.801205,100,48,76,75,5.6,0,0,5.6,,,,,,,,,,C ,S ,SW,S ,0,3,1,1.3,8,5,6,6.3,0.5,30.0,1.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420215,15,1
L-04_02052021,L-04,2021-05-02,32,19.2,21.8,31.2,27.8,27.15,21.4,23.4,23,22.7,18.910294,17.681544,18.666102,18.419313,97,52,67,72,11.5,0,0,11.5,01:00:00,01:30:00,,,,,,,,W ,SW,W ,W ,1,2,1,1.3,9,5,5,6.3,0.6,30.0,1.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420215,12.8,1
L-04_03052021,L-04,2021-05-03,30.5,18.2,21.6,27.4,27.2,25.85,21,23,24,23,18.346897,18.866102,20.775351,19.32945,95,69,77,80,0,0,0,0,,,,,,,,,,W ,SW,W ,W ,1,2,1,1.3,6,9,4,6.3,1.0,20.0,1.0,0,0,0,"0",.,,,,,,,,,,,,,,,,,,,,,L-0420215,12.3,1
L-04_04052021,L-04,2021-05-04,31.5,17.4,20.2,26.2,26.8,25,20,23,24,22.75,17.431143,19.466102,20.975351,19.290865,98,76,79,84,0,0.1,12.6,0,,,,,,,,,,C ,S ,SW,S ,0,2,1,1.0,3,7,5,5.0,0.6,20.0,0.8,0,0,1,"0","2",,,,,,,,,,,,,,,,,,,,,L-0420215,14.1,1
L-04_05052021,L-04,2021-05-05,32.4,17.5,20.8,27.4,26.8,25.45,20.4,23.6,24,23,17.770229,19.943369,20.975351,19.562983,96,73,79,83,0,0,0.8,12.7,,,,,,,,,,C ,SW,SW,SW,0,1,1,0.6,4,6,5,5.0,0.6,30.0,1.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420215,14.9,1
L-04_06052021,L-04,2021-05-06,32.2,18.5,21.4,30,25.8,25.75,21,25,23.4,23.2,18.446897,21.25507,20.381544,20.027837,97,67,82,82,0,0,49.4,0.8,,14:30:00,,,,,,,,C ,S ,C ,C ,0,2,0,0.6,5,9,10,8.0,0.7,20.0,0.1,1,0,1,"2","2",,,,,,,,,,,,,,,,,,,,,L-0420215,13.7,1
L-04_07052021,L-04,2021-05-07,32.2,19,22,30.8,25.8,26.1,21.8,25.6,23.4,23.55,19.483729,22.018038,20.381544,20.62777,98,66,82,82,0.4,0,12.6,49.8,,,,,,,,,,W ,SW,C ,W ,1,2,0,1.0,6,7,8,7.0,0.3,20.0,0.2,1,0,1,"2","2",,,,,,,,,,,,,,,,,,,,,L-0420215,13.2,1
L-04_08052021,L-04,2021-05-08,32,19.8,22.8,31.2,25.8,26.4,22.6,25,23.4,23.6,20.461446,20.65507,20.381544,20.499353,98,61,82,80,0.4,0,8.4,13,,,,,,,,,,C ,NW,SW,NW,0,1,1,0.6,6,5,10,7.0,0.4,25.0,0.1,1,0,1,"2","2",,,,,,,,,,,,,,,,,,,,,L-0420215,12.2,1
L-04_09052021,L-04,2021-05-09,33,19,22,32.2,27.8,27.45,22,24.4,25.2,24.2,19.824268,19.018608,22.739746,20.52754,100,53,81,78,1.4,0,0,9.8,,,,,,,,,,C ,NW,C ,C ,0,2,0,0.6,8,4,3,5.0,0.5,30.0,1.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420215,14,1
L-04_10052021,L-04,2021-05-10,34,18,21.4,33.4,28.2,27.8,20.8,24.8,25.2,24,18.118906,19.173338,22.539746,19.943996,95,50,79,75,0,0,0,0,,,,,,,,,,C ,NE,W ,NE,0,1,1,0.6,4,2,4,3.3,1.0,30.0,1.0,0,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420215,16,1
L-04_11052021,L-04,2021-05-11,35.6,20,23,34.4,25.8,27.25,22.6,24.6,23.2,23.4,20.361446,18.294526,20.022463,19.559478,97,45,80,74,0,0,14,0,,,,,,,,,,C ,E ,,,0,1,,,3,2,,,0.7,30.0,0.1,0,0,1,"1","2",,,,,,,,,,,,,,,,,,,,,L-0420215,15.6,1
L-04_12052021,L-04,2021-05-12,34,18.6,21.8,33,25.8,26.6,21.6,25.4,23.4,23.45,19.245745,20.527394,20.381544,20.051561,98,54,82,78,0,0,5.2,14,,,,,,,,,,C ,NW,C ,C ,0,1,0,0.3,3,5,6,4.6,0.3,25.0,0.1,1,0,1,"2","2",,,,,,,,,,,,,,,,,,,,,L-0420215,15.4,1
L-04_13052021,L-04,2021-05-13,34.5,19,22,32.6,26.2,26.75,21.8,25.2,23.8,23.65,19.483729,20.339746,20.907963,20.243812,98,55,82,78,0,0,0,5.2,,,,,,,,,,C ,NE,W ,NE,0,1,2,1.0,4,3,4,3.6,0.4,30.0,1.0,1,0,0,"2","1",,,,,,,,,,,,,,,,,,,,,L-0420215,15.5,1
L-04_14052021,L-04,2021-05-14,33.6,18.5,21.6,32.4,27.8,27.4,20.8,24.6,24,23.35,18.018906,19.294526,20.475351,19.262927,93,53,73,73,0,0,0.3,0,,,,,,,,,,C ,NE,NE,NE,0,1,1,0.6,3,3,2,2.6,1.0,30.0,1.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420215,15.1,1
L-04_22052021,L-04,2021-05-22,33.4,18.5,22.2,32.4,24.8,26.05,22,25,22.8,23.15,19.724268,20.05507,19.812438,19.863925,98,55,84,79,0,0,35.9,0.6,,,,,,,,,,C ,NE,NW,NE,0,1,1,0.6,6,6,10,7.3,2.0,30.0,0.1,1,0,1,"2","2",,,,,,,,,,,,,,,,,,,,,L-0420215,14.9,1
L-04_23052021,L-04,2021-05-23,33.6,19.5,22.2,32.8,25.4,26.45,22.2,24.8,23,23.25,20.067385,19.473338,19.866102,19.802275,100,52,82,78,8.8,0,2.4,44.7,,,,,,,,,,C ,NE,S ,NE,0,1,1,0.6,8,5,7,6.6,0.3,30.0,0.1,1,0,1,"2","2",,,,,,,,,,,,,,,,,,,,,L-0420215,14.1,1
L-04_24052021,L-04,2021-05-24,33.5,19,22.4,32.2,25.8,26.55,22.2,24.6,23.2,23.3,19.967385,19.394526,20.022463,19.794791,98,54,80,77,0.2,0,0.1,2.6,19:00:00,,,,,,,,,NW,N ,NW,NW,1,1,1,1.0,2,4,6,4.0,1.0,30.0,0.1,1,0,1,"2","2",,,,,,,,,,,,,,,,,,,,,L-0420215,14.5,1
L-04_25052021,L-04,2021-05-25,34.2,19,22.4,33,25.2,26.45,22.2,25.2,23.2,23.45,19.967385,20.139746,20.322463,20.143198,98,53,85,79,1.6,0,20.5,1.7,,,,,,,,,,W ,NE,C ,W ,1,1,0,0.6,7,3,,,0.4,30.0,0.1,1,0,1,"2","2",,,,,,,,,,,,,,,,,,,,,L-0420215,15.2,1
L-04_28052021,L-04,2021-05-28,33.5,18.8,22,32.8,27.8,27.6,21.8,25,24.8,24.1,19.483729,19.85507,21.973338,20.437379,98,53,78,76,0,0,0,0,,,,,,,,,,W ,N ,W ,W ,1,1,1,1.0,3,6,6,5.0,0.5,30.0,1.0,1,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420215,14.7,1
L-04_29052021,L-04,2021-05-29,33.2,19.5,22.6,32.4,26.8,27.15,22.2,25.4,24,23.9,19.867385,20.827394,20.975351,20.55671,97,57,79,78,0,0,0,0,,,,,,,,,,C ,SW,W ,SW,0,2,1,1.0,4,4,5,4.3,1.0,30.0,1.0,1,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420215,13.7,1
L-04_30052021,L-04,2021-05-30,32.6,18.4,21.6,32,27.4,27.1,21.4,24.8,24.4,23.75,19.010294,19.873338,21.418608,20.100746,98,56,78,77,8.4,0,0,8.4,,,,,,,,,,W ,N ,SW,W ,1,1,1,1.0,5,5,6,5.3,,30.0,1.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420215,14.2,1
L-04_31052021,L-04,2021-05-31,33,19.5,22.2,31.4,25.4,26.1,22,24.8,23,23.2,19.724268,20.173338,19.866102,19.921236,98,59,82,80,3.9,0,0,3.9,20:30:00,,,,,,,,,W ,NE,NE,NE,1,1,3,1.6,9,4,6,6.3,0.2,30.0,1.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420215,13.5,1
L-04_26052021,L-04,2021-05-26,34,18.4,22,32.8,27.4,27.4,21.8,25.6,24.4,24.05,19.483729,21.018038,21.418608,20.640125,98,56,78,77,37.3,0,0,57.8,,,,,,,,,,NW,N ,NE,NW,1,1,2,1.3,5,6,7,6.0,0.5,30.0,0.8,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420215,15.6,1
L-04_27052021,L-04,2021-05-27,33.5,18.6,22,31.2,26.8,26.7,21.6,24,24,23.4,19.145745,18.775351,20.975351,19.632149,97,55,79,77,1.2,0,0,1.2,,,,,,,,,,C ,NE,C ,C ,0,1,0,0.3,5,4,7,5.3,0.7,30.0,1.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420215,14.9,1
L-04_01062021,L-04,2021-06-01,33,18.8,22,31.4,26.8,26.75,22,24.6,24.4,23.85,19.824268,19.794526,21.718608,20.4458,100,57,82,80,13.2,0,1.8,13.2,22:10:00,,,,,,,,,C ,N ,N ,C ,0,1,1,0.6,4,3,8,5.0,0.5,30.0,0.1,1,0,1,"2","1",,,,,,,,,,,,,,,,,,,,,L-0420216,14.2,1
L-04_11062021,L-04,2021-06-11,30.5,19,22.4,25.2,23.2,23.5,22.2,24.2,20.6,21.9,19.967385,22.145558,16.893357,19.668766,98,92,79,90,0,1.3,0,0,,,,,,,,,,SW,S ,SW,SW,1,1,1,1.0,6,9,5,6.6,0.6,0.7,1.0,1,1,1,"1",,,,,,,,,,,,,,,,,,,,,,L-0420216,11.5,
L-04_02062021,L-04,2021-06-02,33,19,22.2,32,27.8,27.45,22,24.2,24.8,23.95,19.724268,18.745558,21.973338,20.147721,98,53,78,76,3.6,0,0,5.4,,,,,,,,,,W ,N ,,,1,1,,,5,5,,,0.2,30.0,1.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420216,14,1
L-04_03062021,L-04,2021-06-03,32.2,23,30.8,26.8,22,25.4,22,25.4,22,22.85,15.424268,23.627394,19.824268,19.62531,46,89,100,78,0,0,0,0,,,,,,,,,,C ,SW,W ,C ,0,1,1,0.6,5,7,6,6.0,5.0,30.0,1.0,0,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420216,9.2,1
L-04_04062021,L-04,2021-06-04,34.6,20.5,23.8,32,27.8,27.85,23.4,25.4,25,24.7,21.381544,21.027394,22.35507,21.588002,97,59,80,79,1,0,0,1,,,,,,,,,,W ,NW,W ,W ,1,1,1,1.0,6,7,7,6.6,0.4,30.0,1.0,1,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420216,14.1,1
L-04_05062021,L-04,2021-06-05,34.6,20.6,23.6,32.8,27.8,28,23.2,26,24.8,24.7,21.122463,21.808422,21.973338,21.634741,97,58,78,78,0,0,0,0,,,,,01:10:00,,,,,SW,NE,W ,SW,1,1,3,1.6,4,2,6,4.0,1.0,30.0,1.0,0,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420216,14,1
L-04_06062021,L-04,2021-06-06,33.8,19.5,23,32.6,26.8,27.3,22.6,25.4,24.4,24.2,20.361446,20.727394,21.718608,20.935816,97,56,82,78,35.6,0,12.8,35.6,,,,,,,,,,C ,W ,W ,C ,0,1,1,0.6,8,4,6,6.0,0.4,30.0,0.2,1,0,1,"2","1",,,,,,,,,,,,,,,,,,,,,L-0420216,14.3,1
L-04_07062021,L-04,2021-06-07,33.5,17.6,21.4,32.2,24.8,25.8,21.4,25.2,22,22.65,19.110294,20.539746,18.424268,19.358102,100,57,78,78,26.5,0,0,39.3,,,,,,,,,,NW,SW,S ,NW,1,1,2,1.3,1,5,4,3.3,5.0,0.5,30.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420216,15.9,1
L-04_08062021,L-04,2021-06-08,32.5,17.5,20.8,25.4,24,23.55,20.8,25.4,24,23.55,18.418906,24.327394,22.375351,21.707217,100,100,100,100,34.2,0,4.4,34.2,,,,,,,,,,C ,SW,N ,C ,0,2,2,1.3,4,8,9,7.0,0.5,20.0,0.1,1,0,1,"2","2",,,,,,,,,,,,,,,,,,,,,L-0420216,15,1
L-04_09062021,L-04,2021-06-09,31.2,17.6,21.2,28.2,23.8,24.25,21,24,21.2,21.85,18.546897,20.275351,17.577352,18.799866,98,71,80,83,4.4,0,0,8.8,,,,,,,,,,C ,NE,N ,C ,0,1,1,0.6,7,4,6,5.6,0.6,30.0,1.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420216,13.6,1
L-04_10062021,L-04,2021-06-10,29.5,17.5,21,28.2,22.8,23.7,20.8,24.4,20.4,21.5,18.318906,21.018608,16.770229,18.702581,98,73,81,84,19.4,0,0,19.4,,,,,,,,,,SW,N ,C ,SW,1,1,0,0.6,6,8,6,6.6,0.3,25.0,1.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420216,12,1
L-04_12062021,L-04,2021-06-12,29.5,19.2,22.2,26.2,22.8,23.5,22,24.8,20.6,22,19.724268,22.773338,17.093357,19.863654,98,89,82,90,0,0.8,0,1.3,,,,,,,,,,C ,NW,N ,C ,0,1,1,0.6,5,9,7,7.0,0.6,0.7,1.0,1,1,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420216,10.3,1
L-04_15062021,L-04,2021-06-15,29.6,19.4,22.2,24.2,21.8,22.5,22,22.8,19.4,20.9,19.724268,20.112438,15.69012,18.508942,98,89,80,89,0.5,7.2,6,7.8,,,,,,,,,,NW,S ,C ,NW,1,1,0,0.6,9,10,5,8.0,0.2,0.4,0.2,1,1,1,"2","2",,,,,,,,,,,,,,,,,,,,,L-0420216,10.2,1
L-04_16062021,L-04,2021-06-16,27,19,22.2,25.8,22.4,23.2,22.2,24,20,21.55,20.067385,21.475351,16.331143,19.291293,100,86,80,89,1.3,1.2,0,14.5,,,,,,,,,,C ,NE,C ,C ,0,1,0,0.3,10,7,6,7.6,0.1,15.0,4.0,1,1,1,"2","1",,,,,,,,,,,,,,,,,,,,,L-0420216,8,1
L-04_26062021,L-04,2021-06-26,31.2,17.5,20.4,31.2,22.8,24.3,20.2,25.2,20.4,21.55,17.649498,21.039746,16.770229,18.486491,98,62,81,80,34.5,0,0,34.5,,,,,,,,,,SW,NE,W ,SW,1,1,2,1.3,8,3,2,4.3,0.3,30.0,1.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420216,13.7,1
L-04_17062021,L-04,2021-06-17,30.5,19.5,22.2,28.2,23.4,24.3,22.2,25.2,21,22.35,20.067385,22.539746,17.446897,20.018009,100,79,81,87,0,0.2,0,1.2,,,,,,,,,,NW,N ,W ,NW,1,1,1,1.0,6,5,7,6.0,0.4,25.0,1.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420216,11,1
L-04_18062021,L-04,2021-06-18,31,20,22.6,29.8,23.8,25,22.4,26,21.4,22.8,20.213103,23.308422,17.910294,20.477273,98,74,81,84,0,0,0.9,0.2,,,,,,,,,,C ,W ,SW,C ,0,10,1,3.6,7,7,7,7.0,0.5,20.0,,1,0,1,"1","1",,,,,,,,,,,,,,,,,,,,,L-0420216,11,1
L-04_19062021,L-04,2021-06-19,32,18.5,21.6,30.6,24.4,25.25,21.4,26.4,21.8,22.85,19.010294,23.711109,18.283729,20.335044,98,72,80,83,0.4,0,0,1.3,,,,,,,,,,W ,NW,W ,W ,1,1,1,1.0,2,5,7,4.6,6.0,2.0,30.0,1,1,0,"0","2",,,,,,,,,,,,,,,,,,,,,L-0420216,13.5,1
L-04_20062021,L-04,2021-06-20,33.6,19.5,22.2,32.6,23.8,25.6,21.8,26.4,21.4,22.75,19.383729,22.711109,17.910294,20.00171,97,62,81,80,3.9,0,7,3.9,,,,,,,,,,W ,SW,W ,W ,1,1,1,1.0,6,8,8,7.3,1.0,20.0,0.6,1,0,1,"2","2",,,,,,,,,,,,,,,,,,,,,L-0420216,14.1,1
L-04_21062021,L-04,2021-06-21,33,18.5,21.6,31.2,24.8,25.6,21.4,25,22,22.6,19.010294,20.65507,18.424268,19.36321,98,61,78,79,1.9,0,0.2,8.9,,,,,,,,,,SW,N ,SW,SW,1,1,1,1.0,6,1,7,4.6,0.4,30.0,0.5,1,0,1,"2","1",,,,,,,,,,,,,,,,,,,,,L-0420216,14.5,1
L-04_22062021,L-04,2021-06-22,30.5,17.6,20.8,29.4,23.8,24.45,20.8,24.4,20.6,21.6,18.418906,20.418608,16.593357,18.476957,100,66,75,80,10.2,0,0,10.4,,,,,,,,,,N ,NE,SW,N ,1,1,1,1.0,7,7,4,6.0,0.6,30.0,1.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420216,12.9,1
L-04_23062021,L-04,2021-06-23,28.8,19.5,22.2,27.2,19.8,22.25,22,24.2,17.6,20.35,19.724268,21.145558,13.988502,18.286109,98,78,81,86,13.2,5.7,14.6,13.2,,,,,,,,,,C ,S ,N ,C ,0,1,1,0.6,10,7,10,9.0,0.1,20.0,0.1,1,1,1,"2","2",,,,,,,,,,,,,,,,,,,,,L-0420216,9.3,1
L-04_24062021,L-04,2021-06-24,32.4,17.5,21,31.4,20.8,23.5,21,25.6,18.6,20.95,18.646897,21.718038,14.967394,18.444109,100,63,81,81,5.3,0,4.4,25.6,,,,,,,,,,C ,NE,S ,C ,0,1,1,0.6,5,3,9,5.6,0.4,30.0,0.1,1,0,1,"2","2",,,,,,,,,,,,,,,,,,,,,L-0420216,14.9,1
L-04_25062021,L-04,2021-06-25,32,17,20.2,31,23.4,24.5,20,25,20.8,21.65,17.431143,20.75507,17.118906,18.435039,98,62,79,80,1.2,0,0,5.6,,,,,,,,,,C ,N ,W ,C ,0,1,1,0.6,6,4,7,5.6,0.3,30.0,1.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420216,15,1
L-04_27062021,L-04,2021-06-27,29.6,17.2,20.8,29.2,22.8,23.9,20.6,24.6,20.4,21.5,18.093357,20.894526,16.770229,18.586037,98,69,81,83,10.1,0,0,10.1,,,,,,,,,,NW,N ,W ,NW,1,1,1,1.0,7,2,3,4.0,0.6,25.0,1.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420216,12.4,1
L-04_28062021,L-04,2021-06-28,31.2,18,20.8,29.2,22.8,23.9,20.6,24,20.8,21.55,18.093357,19.775351,17.418906,18.429204,98,65,84,82,0.6,0,0.3,0.6,,,,,,,,,,C ,NW,W ,C ,0,1,1,0.6,7,5,4,5.3,0.5,30.0,1.0,1,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420216,13.2,1
L-04_13062021,L-04,2021-06-13,32,18.8,21.8,30.6,21.8,24,21.8,23.8,21.8,22.3,19.583729,18.707963,19.583729,19.291807,100,57,100,86,0,0,6.5,0.8,,,,,,,,,,W ,S ,NW,W ,1,1,1,1.0,10,6,10,8.6,0.2,25.0,0.1,1,1,1,"2","2",,,,,,,,,,,,,,,,,,,,,L-0420216,13.2,1
L-04_14062021,L-04,2021-06-14,30.6,19.5,22.2,25.8,21.8,22.9,21.8,24.2,19.4,21.2,19.383729,21.845558,15.69012,18.973135,97,88,80,88,7.4,1.3,6,13.9,,,,,,,,,,NW,SW,W ,NW,1,1,1,1.0,8,6,6,6.6,0.4,20.0,0.4,1,1,1,"2","2",,,,,,,,,,,,,,,,,,,,,L-0420216,11.1,1
L-04_29062021,L-04,2021-06-29,29.5,18.4,22,24.2,22.2,22.65,21.6,22.8,20,21.1,19.145745,20.112438,16.431143,18.563108,97,89,82,89,0,0.6,0,0.3,,,,,,,,,,NW,SW,C ,NW,1,1,0,0.6,6,9,2,5.6,0.4,20.0,1.0,0,1,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420216,11.1,1
L-04_30062021,L-04,2021-06-30,32.5,18,21,31,21.8,23.9,21,24,19.8,21.15,18.646897,18.875351,16.315143,17.945797,100,56,83,80,0.1,0,0.3,0.7,,,,,,,,,,NW,NE,N ,NW,1,1,1,1.0,5,5,5,5.0,0.3,30.0,1.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420216,14.5,1
